timestamp,domain,epoch_id,operation,duration_ms,num_fragments

1780509264,domain042.test,7200,verify_commit,77.245,6
1780509268,domain058.test,7200,decrypt_7,2.457,10
1780509268,domain051.test,7200,decrypt_7,4.236,10
1780509268,domain056.test,7200,decrypt_7,5.359,10
1780509268,domain060.test,7200,decrypt_8,4.459,10
1780509268,domain059.test,7200,decrypt_8,7.574,10
1780509272,domain063.test,7200,decrypt_9,6.499,12
1780509272,domain065.test,7200,decrypt_9,4.831,12
1780509272,domain062.test,7200,decrypt_9,4.595,12
1780509272,domain066.test,7200,decrypt_10,3.439,12
1780509273,domain070.test,7200,decrypt_11,5.338,12
1780509274,domain061.test,7200,decrypt_8,3.853,12
1780509274,domain068.test,7200,decrypt_8,4.338,12
1780509278,domain075.test,7200,decrypt_14,10.649,15
1780509278,domain079.test,7200,decrypt_10,6.733,15
1780509278,domain072.test,7200,decrypt_10,2.319,15
1780509278,domain071.test,7200,decrypt_10,7.695,15
1780509278,domain076.test,7200,decrypt_11,2.179,15
1780509278,domain073.test,7200,decrypt_11,6.779,15
1780509278,domain074.test,7200,decrypt_12,5.661,15
1780509278,domain077.test,7200,decrypt_12,8.089,15
1780509278,domain078.test,7200,decrypt_11,4.893,15
1780509279,domain080.test,7200,decrypt_11,7.651,15
1780509283,domain090.test,7200,decrypt_15,8.308,20
1780509283,domain088.test,7200,decrypt_17,6.040,20
1780509283,domain089.test,7200,decrypt_15,4.653,20
1780509283,domain081.test,7200,decrypt_14,8.369,20
1780509284,domain087.test,7200,decrypt_14,7.388,20
1780509284,domain082.test,7200,decrypt_16,4.730,20
1780509284,domain083.test,7200,decrypt_16,5.720,20
1780509284,domain088.test,7200,decrypt_18,3.531,20
1780509284,domain089.test,7200,decrypt_16,3.638,20
1780509284,domain081.test,7200,decrypt_15,2.840,20
1780509284,domain084.test,7200,decrypt_15,4.339,20
1780509284,domain083.test,7200,decrypt_17,2.514,20
1780509284,domain085.test,7200,decrypt_14,6.777,20
1780509285,domain084.test,7200,decrypt_16,7.960,20
1780509285,domain086.test,7200,decrypt_16,7.352,20
1780509289,domain098.test,7200,decrypt_24,11.817,30
1780509289,domain091.test,7200,decrypt_21,5.321,30
1780509289,domain096.test,7200,decrypt_21,7.754,30
1780509289,domain098.test,7200,decrypt_25,9.607,30
1780509289,domain091.test,7200,decrypt_22,7.983,30
1780509290,domain099.test,7200,decrypt_21,7.063,30
1780509290,domain096.test,7200,decrypt_22,7.566,30
1780509290,domain097.test,7200,decrypt_21,4.863,30
1780509290,domain099.test,7200,decrypt_22,1.629,30
1780509290,domain100.test,7200,decrypt_24,1.621,30
1780509290,domain097.test,7200,decrypt_22,1.571,30
1780509290,domain092.test,7200,decrypt_22,1.587,30
1780509290,domain093.test,7200,decrypt_23,1.563,30
1780509290,domain095.test,7200,decrypt_24,1.476,30
1780509291,domain100.test,7200,decrypt_25,2.081,30
1780509291,domain094.test,7200,decrypt_24,1.806,30
1780509291,domain092.test,7200,decrypt_23,1.692,30
1780509291,domain093.test,7200,decrypt_24,1.688,30
1780509291,domain095.test,7200,decrypt_25,1.729,30
1780509291,domain094.test,7200,decrypt_25,1.615,30
1780509299,domain001.test,7200,decrypt_1,4.097,2
1780509299,domain005.test,7200,decrypt_1,1.702,2
1780509300,domain004.test,7200,decrypt_2,5.091,2
1780509300,domain004.test,7200,reconstruct,4.206,2
1780509301,domain004.test,7200,verify_commit,81.151,2
1780509303,domain018.test,7200,decrypt_2,3.344,3
1780509303,domain012.test,7200,decrypt_2,10.079,3
1780509304,domain014.test,7200,decrypt_3,4.296,3
1780509304,domain014.test,7200,reconstruct,6.279,3
1780509305,domain014.test,7200,verify_commit,74.183,3
1780509305,domain017.test,6300,decrypt_3,3.754,3
1780509305,domain015.test,7200,decrypt_2,7.004,3
1780509306,domain017.test,6300,reconstruct,2.369,3
1780509306,domain017.test,6300,verify_commit,75.124,3
1780509309,domain029.test,7200,decrypt_3,6.899,4
1780509309,domain027.test,7200,decrypt_3,3.446,4
1780509313,domain039.test,7200,decrypt_3,4.184,5
1780509314,domain032.test,7200,decrypt_4,2.883,5
1780509314,domain036.test,7200,decrypt_4,2.182,5
1780509314,domain033.test,7200,decrypt_5,6.681,5
1780509314,domain034.test,7200,decrypt_5,6.814,5
1780509315,domain033.test,7200,reconstruct,9.595,5
1780509315,domain034.test,7200,reconstruct,9.212,5
1780509315,domain031.test,7200,decrypt_3,6.823,5
1780509315,domain033.test,7200,verify_commit,88.050,5
1780509315,domain034.test,7200,verify_commit,82.639,5
1780509320,domain046.test,7200,decrypt_5,7.081,6
1780509320,domain048.test,7200,decrypt_5,3.530,6
1780509320,domain043.test,7200,decrypt_5,4.503,6
1780509320,domain045.test,7200,decrypt_6,5.490,6
1780509321,domain045.test,7200,reconstruct,6.481,6
1780509322,domain045.test,7200,verify_commit,71.070,6
1780509324,domain052.test,7200,decrypt_7,6.289,10
1780509324,domain055.test,7200,decrypt_7,7.218,10
1780509324,domain057.test,7200,decrypt_7,5.110,10
1780509324,domain058.test,7200,decrypt_8,4.268,10
1780509324,domain051.test,7200,decrypt_8,4.416,10
1780509324,domain053.test,7200,decrypt_8,1.583,10
1780509324,domain056.test,7200,decrypt_8,2.595,10
1780509324,domain054.test,7200,decrypt_8,7.647,10
1780509325,domain060.test,7200,decrypt_9,4.548,10
1780509325,domain059.test,7200,decrypt_9,5.974,10
1780509329,domain065.test,7200,decrypt_10,6.229,12
1780509330,domain070.test,7200,decrypt_12,4.093,12
1780509330,domain067.test,7200,decrypt_10,4.049,12
1780509330,domain069.test,7200,decrypt_11,4.473,12
1780509330,domain070.test,7200,reconstruct,4.015,12
1780509330,domain061.test,7200,decrypt_9,7.173,12
1780509330,domain068.test,7200,decrypt_9,5.837,12
1780509330,domain064.test,7200,decrypt_9,7.017,12
1780509330,domain063.test,7200,decrypt_10,7.120,12
1780509331,domain070.test,7200,verify_commit,72.984,12
1780509331,domain062.test,7200,decrypt_10,2.798,12
1780509331,domain066.test,7200,decrypt_11,1.971,12
1780509334,domain072.test,7200,decrypt_11,7.290,15
1780509334,domain071.test,7200,decrypt_11,3.944,15
1780509335,domain073.test,7200,decrypt_12,6.832,15
1780509335,domain074.test,7200,decrypt_13,4.653,15
1780509335,domain077.test,7200,decrypt_13,7.504,15
1780509335,domain078.test,7200,decrypt_12,2.612,15
1780509335,domain080.test,7200,decrypt_12,2.058,15
1780509336,domain075.test,7200,decrypt_15,4.806,15
1780509336,domain079.test,7200,decrypt_11,4.025,15
1780509336,domain076.test,7200,decrypt_12,6.506,15
1780509337,domain075.test,7200,reconstruct,2.079,15
1780509337,domain075.test,7200,verify_commit,72.575,15
1780509340,domain082.test,7200,decrypt_17,7.911,20
1780509340,domain088.test,7200,decrypt_19,4.068,20
1780509340,domain089.test,7200,decrypt_17,2.511,20
1780509340,domain081.test,7200,decrypt_16,5.099,20
1780509341,domain082.test,7200,decrypt_18,4.741,20
1780509341,domain083.test,7200,decrypt_18,2.605,20
1780509341,domain085.test,7200,decrypt_15,1.795,20
1780509341,domain084.test,7200,decrypt_17,4.438,20
1780509341,domain086.test,7200,decrypt_17,4.613,20
1780509341,domain085.test,7200,decrypt_16,6.501,20
1780509342,domain090.test,7200,decrypt_16,6.529,20
1780509342,domain086.test,7200,decrypt_18,7.460,20
1780509342,domain087.test,7200,decrypt_15,6.369,20
1780509342,domain090.test,7200,decrypt_17,3.880,20
1780509343,domain087.test,7200,decrypt_16,8.507,20
1780509346,domain091.test,7200,decrypt_23,6.785,30
1780509347,domain091.test,7200,decrypt_24,7.409,30
1780509347,domain099.test,7200,decrypt_23,4.497,30
1780509347,domain097.test,7200,decrypt_23,5.656,30
1780509347,domain099.test,7200,decrypt_24,1.578,30
1780509347,domain100.test,7200,decrypt_26,1.604,30
1780509347,domain097.test,7200,decrypt_24,1.523,30
1780509347,domain092.test,7200,decrypt_24,1.795,30
1780509348,domain093.test,7200,decrypt_25,1.863,30
1780509348,domain095.test,7200,decrypt_26,1.671,30
1780509348,domain100.test,7200,decrypt_27,1.570,30
1780509348,domain094.test,7200,decrypt_26,3.121,30
1780509348,domain098.test,7200,decrypt_26,2.089,30
1780509348,domain092.test,7200,decrypt_25,1.569,30
1780509348,domain093.test,7200,decrypt_26,1.701,30
1780509348,domain095.test,7200,decrypt_27,1.744,30
1780509348,domain100.test,7200,decrypt_28,2.034,30
1780509348,domain096.test,7200,decrypt_23,1.756,30
1780509348,domain094.test,7200,decrypt_27,1.676,30
1780509348,domain098.test,7200,decrypt_27,1.698,30
1780509349,domain093.test,7200,decrypt_27,1.583,30
1780509349,domain096.test,7200,decrypt_24,1.618,30
1780509349,domain098.test,7200,decrypt_28,1.670,30
1780509356,domain002.test,7200,decrypt_2,6.171,2
1780509356,domain002.test,7200,reconstruct,6.826,2
1780509357,domain002.test,7200,verify_commit,75.120,2
1780509357,domain006.test,7200,decrypt_2,7.067,2
1780509358,domain006.test,7200,reconstruct,4.701,2
1780509359,domain006.test,7200,verify_commit,74.624,2
1780509362,domain019.test,7200,decrypt_3,4.791,3
1780509362,domain020.test,7200,decrypt_3,7.877,3
1780509362,domain019.test,7200,reconstruct,7.367,3
1780509362,domain020.test,7200,reconstruct,4.820,3
1780509363,domain019.test,7200,verify_commit,79.181,3
1780509363,domain020.test,7200,verify_commit,100.108,3
1780509370,domain035.test,7200,decrypt_5,6.309,5
1780509371,domain035.test,7200,reconstruct,3.310,5
1780509371,domain035.test,7200,verify_commit,17.030,5
1780509372,domain040.test,7200,decrypt_4,4.018,5
1780509372,domain037.test,7200,decrypt_5,3.138,5
1780509373,domain037.test,7200,reconstruct,4.835,5
1780509373,domain037.test,7200,verify_commit,74.938,5
1780509381,domain053.test,7200,decrypt_9,4.023,10
1780509381,domain056.test,7200,decrypt_9,4.718,10
1780509381,domain054.test,7200,decrypt_9,3.949,10
1780509381,domain060.test,7200,decrypt_10,4.974,10
1780509382,domain059.test,7200,decrypt_10,6.913,10
1780509382,domain060.test,7200,reconstruct,3.895,10
1780509382,domain059.test,7200,reconstruct,6.716,10
1780509382,domain052.test,7200,decrypt_8,7.626,10
1780509382,domain055.test,7200,decrypt_8,4.597,10
1780509382,domain057.test,7200,decrypt_8,5.968,10
1780509383,domain060.test,7200,verify_commit,75.400,10
1780509383,domain059.test,7200,verify_commit,73.255,10
1780509383,domain058.test,7200,decrypt_9,3.939,10
1780509422,domain028.test,7200,decrypt_4,4.186,4
1780509422,domain022.test,7200,decrypt_4,6.348,4
1780509422,domain023.test,7200,decrypt_4,6.155,4
1780509422,domain024.test,7200,decrypt_4,5.105,4
1780509423,domain028.test,7200,reconstruct,3.770,4
1780509423,domain022.test,7200,reconstruct,12.596,4
1780509423,domain023.test,7200,reconstruct,4.419,4
1780509423,domain024.test,7200,reconstruct,4.496,4
1780509423,domain028.test,7200,verify_commit,74.121,4
1780509423,domain022.test,7200,verify_commit,76.129,4
1780509423,domain023.test,7200,verify_commit,77.631,4
1780509423,domain024.test,7200,verify_commit,74.929,4
1780509432,domain044.test,7200,decrypt_5,10.095,6
1780509432,domain041.test,7200,decrypt_5,4.375,6
1780509432,domain050.test,7200,decrypt_6,7.811,6
1780509433,domain050.test,7200,reconstruct,4.491,6
1780509434,domain050.test,7200,verify_commit,77.079,6
1780509434,domain047.test,7200,decrypt_5,9.030,6
1780509434,domain042.test,8100,decrypt_1,5.907,6
1780509443,domain067.test,7200,decrypt_11,6.161,12
1780509443,domain069.test,7200,decrypt_12,9.420,12
1780509443,domain061.test,7200,decrypt_10,5.038,12
1780509443,domain068.test,7200,decrypt_10,8.543,12
1780509443,domain064.test,7200,decrypt_10,5.498,12
1780509443,domain063.test,7200,decrypt_11,2.925,12
1780509443,domain069.test,7200,reconstruct,6.576,12
1780509443,domain070.test,8100,decrypt_1,5.700,12
1780509443,domain065.test,7200,decrypt_11,4.339,12
1780509443,domain062.test,7200,decrypt_11,5.459,12
1780509444,domain066.test,7200,decrypt_12,6.756,12
1780509444,domain069.test,7200,verify_commit,73.329,12
1780509444,domain066.test,7200,reconstruct,7.540,12
1780509445,domain066.test,7200,verify_commit,76.182,12
1780509448,domain075.test,8100,decrypt_1,4.719,15
1780509448,domain075.test,8100,decrypt_2,4.018,15
1780509449,domain079.test,7200,decrypt_12,1.922,15
1780509449,domain072.test,7200,decrypt_12,6.754,15
1780509449,domain071.test,7200,decrypt_12,6.511,15
1780509449,domain076.test,7200,decrypt_13,4.526,15
1780509449,domain073.test,7200,decrypt_13,7.656,15
1780509449,domain074.test,7200,decrypt_14,6.974,15
1780509449,domain077.test,7200,decrypt_14,4.468,15
1780509449,domain079.test,7200,decrypt_13,4.416,15
1780509449,domain072.test,7200,decrypt_13,5.552,15
1780509450,domain071.test,7200,decrypt_13,5.927,15
1780509450,domain078.test,7200,decrypt_13,9.773,15
1780509450,domain076.test,7200,decrypt_14,6.170,15
1780509450,domain073.test,7200,decrypt_14,4.848,15
1780509450,domain074.test,7200,decrypt_15,4.517,15
1780509450,domain080.test,7200,decrypt_13,3.995,15
1780509450,domain074.test,7200,reconstruct,5.376,15
1780509451,domain074.test,7200,verify_commit,75.184,15
1780509454,domain084.test,7200,decrypt_18,4.623,20
1780509454,domain085.test,7200,decrypt_17,4.923,20
1780509454,domain084.test,7200,decrypt_19,4.066,20
1780509455,domain086.test,7200,decrypt_19,1.744,20
1780509455,domain085.test,7200,decrypt_18,1.633,20
1780509455,domain090.test,7200,decrypt_18,4.729,20
1780509455,domain088.test,7200,decrypt_20,6.674,20
1780509455,domain088.test,8100,decrypt_1,5.575,20
1780509455,domain089.test,7200,decrypt_18,9.817,20
1780509455,domain086.test,7200,decrypt_20,8.728,20
1780509455,domain081.test,7200,decrypt_17,7.593,20
1780509455,domain087.test,7200,decrypt_17,5.982,20
1780509455,domain090.test,7200,decrypt_19,7.024,20
1780509455,domain082.test,7200,decrypt_19,5.798,20
1780509455,domain083.test,7200,decrypt_19,14.033,20
1780509455,domain088.test,7200,reconstruct,9.959,20
1780509456,domain089.test,7200,decrypt_19,7.736,20
1780509456,domain086.test,7200,reconstruct,4.559,20
1780509456,domain081.test,7200,decrypt_18,7.915,20
1780509456,domain087.test,7200,decrypt_18,5.408,20
1780509456,domain082.test,7200,decrypt_20,4.528,20
1780509456,domain083.test,7200,decrypt_20,4.118,20
1780509456,domain088.test,7200,verify_commit,76.111,20
1780509456,domain086.test,7200,verify_commit,79.846,20
1780509456,domain082.test,7200,reconstruct,8.736,20
1780509456,domain083.test,7200,reconstruct,8.019,20
1780509457,domain082.test,7200,verify_commit,92.987,20
1780509457,domain083.test,7200,verify_commit,90.329,20
1780509460,domain099.test,7200,decrypt_25,6.228,30
1780509460,domain099.test,7200,decrypt_26,5.871,30
1780509461,domain092.test,7200,decrypt_26,7.112,30
1780509461,domain095.test,7200,decrypt_28,2.086,30
1780509461,domain099.test,7200,decrypt_27,2.067,30
1780509461,domain100.test,7200,decrypt_29,1.691,30
1780509461,domain094.test,7200,decrypt_28,1.565,30
1780509461,domain092.test,7200,decrypt_27,1.627,30
1780509461,domain091.test,7200,decrypt_25,1.617,30
1780509461,domain093.test,7200,decrypt_28,1.548,30
1780509461,domain095.test,7200,decrypt_29,1.587,30
1780509461,domain100.test,7200,decrypt_30,1.628,30
1780509461,domain096.test,7200,decrypt_25,1.620,30
1780509461,domain094.test,7200,decrypt_29,1.685,30
1780509461,domain098.test,7200,decrypt_29,1.602,30
1780509462,domain092.test,7200,decrypt_28,1.694,30
1780509462,domain091.test,7200,decrypt_26,3.609,30
1780509462,domain093.test,7200,decrypt_29,1.831,30
1780509462,domain095.test,7200,decrypt_30,1.592,30
1780509462,domain100.test,7200,reconstruct,2.126,30
1780509462,domain096.test,7200,decrypt_26,2.032,30
1780509462,domain094.test,7200,decrypt_30,1.690,30
1780509462,domain097.test,7200,decrypt_25,1.464,30
1780509462,domain098.test,7200,decrypt_30,1.620,30
1780509462,domain091.test,7200,decrypt_27,1.589,30
1780509462,domain095.test,7200,reconstruct,2.194,30
1780509462,domain096.test,7200,decrypt_27,1.713,30
1780509462,domain100.test,7200,verify_commit,15.421,30
1780509462,domain094.test,7200,reconstruct,2.667,30
1780509462,domain097.test,7200,decrypt_26,1.842,30
1780509463,domain098.test,7200,reconstruct,2.156,30
1780509463,domain095.test,7200,verify_commit,15.065,30
1780509463,domain097.test,7200,decrypt_27,1.525,30
1780509463,domain094.test,7200,verify_commit,15.029,30
1780509463,domain098.test,7200,verify_commit,14.651,30
1780509470,domain007.test,7200,decrypt_2,1.877,2
1780509470,domain008.test,7200,decrypt_2,6.451,2
1780509470,domain007.test,7200,reconstruct,4.349,2
1780509470,domain008.test,7200,reconstruct,1.732,2
1780509471,domain007.test,7200,verify_commit,73.872,2
1780509471,domain008.test,7200,verify_commit,78.178,2
1780509476,domain013.test,7200,decrypt_3,7.428,3
1780509476,domain011.test,7200,decrypt_3,3.823,3
1780509476,domain016.test,7200,decrypt_3,3.434,3
1780509476,domain013.test,7200,reconstruct,5.219,3
1780509476,domain011.test,7200,reconstruct,3.447,3
1780509476,domain016.test,7200,reconstruct,6.046,3
1780509477,domain013.test,7200,verify_commit,77.540,3
1780509477,domain011.test,7200,verify_commit,85.077,3
1780509477,domain016.test,7200,verify_commit,74.284,3
1780509480,domain030.test,7200,decrypt_4,6.407,4
1780509480,domain027.test,7200,decrypt_4,5.876,4
1780509480,domain025.test,7200,decrypt_4,1.691,4
1780509480,domain026.test,7200,decrypt_4,6.051,4
1780509480,domain021.test,7200,decrypt_4,6.952,4
1780509480,domain030.test,7200,reconstruct,1.443,4
1780509481,domain027.test,7200,reconstruct,1.481,4
1780509481,domain025.test,7200,reconstruct,4.499,4
1780509481,domain026.test,7200,reconstruct,6.463,4
1780509481,domain021.test,7200,reconstruct,4.037,4
1780509481,domain030.test,7200,verify_commit,84.742,4
1780509481,domain027.test,7200,verify_commit,87.319,4
1780509481,domain025.test,7200,verify_commit,77.160,4
1780509481,domain026.test,7200,verify_commit,74.362,4
1780509481,domain021.test,7200,verify_commit,75.180,4
1780509486,domain039.test,7200,decrypt_4,4.803,5
1780509486,domain031.test,7200,decrypt_4,2.805,5
1780509486,domain033.test,8100,decrypt_1,5.966,5
1780509486,domain034.test,8100,decrypt_1,8.862,5
1780509486,domain032.test,7200,decrypt_5,4.524,5
1780509486,domain038.test,7200,decrypt_5,4.251,5
1780509486,domain036.test,7200,decrypt_5,5.673,5
1780509487,domain032.test,7200,reconstruct,6.597,5
1780509487,domain038.test,7200,reconstruct,4.876,5
1780509487,domain036.test,7200,reconstruct,4.052,5
1780509487,domain032.test,7200,verify_commit,85.682,5
1780509487,domain038.test,7200,verify_commit,100.138,5
1780509487,domain036.test,7200,verify_commit,95.138,5
1780509490,domain047.test,7200,decrypt_6,6.357,6
1780509490,domain046.test,7200,decrypt_6,5.034,6
1780509491,domain048.test,7200,decrypt_6,5.185,6
1780509491,domain041.test,7200,decrypt_6,7.065,6
1780509491,domain047.test,7200,reconstruct,4.558,6
1780509491,domain046.test,7200,reconstruct,7.550,6
1780509491,domain048.test,7200,reconstruct,4.292,6
1780509491,domain041.test,7200,reconstruct,5.701,6
1780509492,domain047.test,7200,verify_commit,94.640,6
1780509492,domain046.test,7200,verify_commit,95.006,6
1780509492,domain048.test,7200,verify_commit,95.107,6
1780509492,domain041.test,7200,verify_commit,94.172,6
1780509495,domain057.test,7200,decrypt_9,4.903,10
1780509495,domain058.test,7200,decrypt_10,9.022,10
1780509496,domain053.test,7200,decrypt_10,7.443,10
1780509496,domain056.test,7200,decrypt_10,4.368,10
1780509496,domain058.test,7200,reconstruct,3.092,10
1780509496,domain053.test,7200,reconstruct,5.975,10
1780509496,domain056.test,7200,reconstruct,5.845,10
1780509496,domain058.test,7200,verify_commit,44.781,10
1780509497,domain053.test,7200,verify_commit,79.669,10
1780509497,domain056.test,7200,verify_commit,99.395,10
1780509497,domain052.test,7200,decrypt_9,4.897,10
1780509497,domain055.test,7200,decrypt_9,6.505,10
1780509497,domain051.test,7200,decrypt_9,6.651,10
1780509497,domain060.test,8100,decrypt_1,1.895,10
1780509498,domain051.test,7200,decrypt_10,1.900,10
1780509498,domain054.test,7200,decrypt_10,7.548,10
1780509498,domain051.test,7200,reconstruct,4.512,10
1780509498,domain054.test,7200,reconstruct,6.215,10
1780509499,domain051.test,7200,verify_commit,76.300,10
1780509499,domain054.test,7200,verify_commit,73.715,10
1780509546,domain045.test,8100,decrypt_1,7.263,6
1780509547,domain043.test,7200,decrypt_6,4.286,6
1780509547,domain043.test,7200,reconstruct,5.679,6
1780509548,domain043.test,7200,verify_commit,74.606,6
1780509548,domain049.test,8100,decrypt_1,4.314,6
1780509548,domain050.test,8100,decrypt_1,8.050,6
1780509557,domain061.test,7200,decrypt_11,4.226,12
1780509557,domain068.test,7200,decrypt_11,7.811,12
1780509558,domain064.test,7200,decrypt_11,5.714,12
1780509558,domain063.test,7200,decrypt_12,6.372,12
1780509558,domain068.test,7200,decrypt_12,6.111,12
1780509558,domain070.test,8100,decrypt_2,5.342,12
1780509558,domain064.test,7200,decrypt_12,5.647,12
1780509558,domain065.test,7200,decrypt_12,6.765,12
1780509558,domain063.test,7200,reconstruct,4.863,12
1780509558,domain062.test,7200,decrypt_12,5.874,12
1780509558,domain062.test,8100,decrypt_1,4.543,12
1780509558,domain069.test,8100,decrypt_1,3.418,12
1780509558,domain068.test,7200,reconstruct,7.519,12
1780509559,domain064.test,7200,reconstruct,6.047,12
1780509559,domain065.test,7200,reconstruct,6.002,12
1780509559,domain062.test,7200,reconstruct,10.393,12
1780509559,domain063.test,7200,verify_commit,74.930,12
1780509559,domain069.test,8100,decrypt_2,4.206,12
1780509559,domain068.test,7200,verify_commit,73.038,12
1780509559,domain064.test,7200,verify_commit,83.079,12
1780509559,domain067.test,7200,decrypt_12,9.819,12
1780509559,domain065.test,7200,verify_commit,85.202,12
1780509559,domain062.test,7200,verify_commit,79.268,12
1780509559,domain066.test,8100,decrypt_1,4.543,12
1780509560,domain067.test,7200,reconstruct,4.988,12
1780509560,domain067.test,7200,verify_commit,78.259,12
1780509563,domain075.test,8100,decrypt_3,3.504,15
1780509563,domain075.test,8100,decrypt_4,11.860,15
1780509564,domain077.test,7200,decrypt_15,5.023,15
1780509564,domain079.test,7200,decrypt_14,2.177,15
1780509564,domain077.test,8100,decrypt_1,4.671,15
1780509564,domain072.test,7200,decrypt_14,4.245,15
1780509564,domain071.test,7200,decrypt_14,3.494,15
1780509564,domain078.test,7200,decrypt_14,1.722,15
1780509564,domain076.test,7200,decrypt_15,1.620,15
1780509564,domain073.test,7200,decrypt_15,1.469,15
1780509564,domain080.test,7200,decrypt_14,3.568,15
1780509564,domain077.test,7200,reconstruct,4.276,15
1780509565,domain071.test,7200,decrypt_15,5.606,15
1780509565,domain078.test,7200,decrypt_15,6.937,15
1780509565,domain076.test,7200,reconstruct,3.642,15
1780509565,domain073.test,7200,reconstruct,5.784,15
1780509565,domain080.test,7200,decrypt_15,4.813,15
1780509565,domain077.test,7200,verify_commit,73.025,15
1780509565,domain071.test,7200,reconstruct,4.646,15
1780509565,domain078.test,7200,reconstruct,7.931,15
1780509565,domain076.test,7200,verify_commit,73.484,15
1780509565,domain080.test,7200,reconstruct,7.396,15
1780509565,domain074.test,8100,decrypt_1,9.613,15
1780509565,domain073.test,7200,verify_commit,87.853,15
1780509566,domain071.test,7200,verify_commit,83.396,15
1780509566,domain078.test,7200,verify_commit,86.025,15
1780509566,domain080.test,7200,verify_commit,79.009,15
1780509570,domain083.test,8100,decrypt_1,6.990,20
1780509570,domain090.test,7200,decrypt_20,6.991,20
1780509570,domain090.test,8100,decrypt_1,4.302,20
1780509570,domain083.test,8100,decrypt_2,5.370,20
1780509570,domain089.test,7200,decrypt_20,7.522,20
1780509570,domain089.test,8100,decrypt_1,5.676,20
1780509570,domain081.test,7200,decrypt_19,5.963,20
1780509570,domain087.test,7200,decrypt_19,9.207,20
1780509570,domain090.test,7200,reconstruct,4.714,20
1780509571,domain088.test,8100,decrypt_2,7.735,20
1780509571,domain089.test,7200,reconstruct,6.919,20
1780509571,domain081.test,7200,decrypt_20,5.800,20
1780509571,domain086.test,8100,decrypt_1,7.646,20
1780509571,domain084.test,7200,decrypt_20,4.488,20
1780509571,domain084.test,8100,decrypt_1,4.426,20
1780509571,domain087.test,7200,decrypt_20,5.955,20
1780509571,domain090.test,7200,verify_commit,75.202,20
1780509571,domain088.test,8100,decrypt_3,6.028,20
1780509571,domain085.test,7200,decrypt_19,8.704,20
1780509571,domain089.test,7200,verify_commit,76.915,20
1780509571,domain081.test,7200,reconstruct,6.748,20
1780509571,domain086.test,8100,decrypt_2,4.729,20
1780509571,domain084.test,7200,reconstruct,5.955,20
1780509571,domain087.test,7200,reconstruct,5.735,20
1780509572,domain082.test,8100,decrypt_1,7.920,20
1780509572,domain088.test,8100,decrypt_4,6.043,20
1780509572,domain085.test,7200,decrypt_20,6.586,20
1780509572,domain081.test,7200,verify_commit,75.442,20
1780509572,domain084.test,7200,verify_commit,77.098,20
1780509572,domain087.test,7200,verify_commit,80.651,20
1780509572,domain082.test,8100,decrypt_2,5.566,20
1780509572,domain085.test,7200,reconstruct,3.682,20
1780509573,domain085.test,7200,verify_commit,71.834,20
1780509576,domain097.test,7200,decrypt_28,4.572,30
1780509576,domain097.test,7200,decrypt_29,10.234,30
1780509576,domain092.test,7200,decrypt_29,7.078,30
1780509576,domain093.test,7200,decrypt_30,3.725,30
1780509576,domain093.test,8100,decrypt_1,6.764,30
1780509577,domain097.test,7200,decrypt_30,5.924,30
1780509577,domain092.test,7200,decrypt_30,5.617,30
1780509577,domain091.test,7200,decrypt_28,4.416,30
1780509577,domain093.test,7200,reconstruct,3.689,30
1780509577,domain093.test,8100,decrypt_2,1.621,30
1780509577,domain100.test,8100,decrypt_1,1.545,30
1780509577,domain096.test,7200,decrypt_28,1.583,30
1780509577,domain097.test,7200,reconstruct,2.211,30
1780509577,domain092.test,7200,reconstruct,1.946,30
1780509577,domain091.test,7200,decrypt_29,1.598,30
1780509577,domain095.test,8100,decrypt_1,1.673,30
1780509577,domain093.test,7200,verify_commit,14.640,30
1780509577,domain093.test,8100,decrypt_3,1.457,30
1780509577,domain099.test,7200,decrypt_28,1.629,30
1780509578,domain100.test,8100,decrypt_2,1.930,30
1780509578,domain096.test,7200,decrypt_29,2.059,30
1780509578,domain094.test,8100,decrypt_1,1.726,30
1780509578,domain097.test,7200,verify_commit,23.932,30
1780509578,domain098.test,8100,decrypt_1,2.115,30
1780509578,domain092.test,7200,verify_commit,16.122,30
1780509578,domain091.test,7200,decrypt_30,1.648,30
1780509578,domain095.test,8100,decrypt_2,1.585,30
1780509578,domain099.test,7200,decrypt_29,1.629,30
1780509578,domain100.test,8100,decrypt_3,1.597,30
1780509578,domain096.test,7200,decrypt_30,2.029,30
1780509578,domain094.test,8100,decrypt_2,1.581,30
1780509578,domain098.test,8100,decrypt_2,1.770,30
1780509578,domain091.test,7200,reconstruct,1.865,30
1780509578,domain095.test,8100,decrypt_3,1.671,30
1780509578,domain099.test,7200,decrypt_30,1.676,30
1780509579,domain100.test,8100,decrypt_4,1.602,30
1780509579,domain096.test,7200,reconstruct,1.924,30
1780509579,domain094.test,8100,decrypt_3,1.574,30
1780509579,domain098.test,8100,decrypt_3,1.644,30
1780509579,domain091.test,7200,verify_commit,16.346,30
1780509579,domain099.test,7200,reconstruct,2.386,30
1780509579,domain096.test,7200,verify_commit,14.838,30
1780509580,domain099.test,7200,verify_commit,14.865,30
1780509588,domain010.test,7200,decrypt_2,7.687,2
1780509588,domain010.test,7200,reconstruct,4.404,2
1780509589,domain010.test,7200,verify_commit,72.739,2
1780509592,domain018.test,7200,decrypt_3,6.267,3
